eventid,iyear,imonth,iday,extended,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1,attacktype1_txt,targtype1,targtype1_txt,target1,natlty1_txt,gname,weaptype1,weaptype1_txt,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,ishostkid,nhostkid,ransom,addnotes,scite1,dbsource
200000000069,2010,4,4,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.7254327857113122,39.57055436689475,1,0,"Garissa, Kenya","Bombing/Explosion attack in Garissa, North Eastern province",1,1,1,0,0,0,1,3,Bombing/Explosion,6,Private Citizens & Property,Private Citizens & Property in Garissa,Kenya,Unknown,7,Firearms,0,0,0,0,0,0,1,4,0,0,0,,News Source,START
200000000070,2020,11,10,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.6193094311064261,39.662284653736045,1,0,"Garissa, Kenya","Hostage Taking (Kidnapping) attack in Garissa, North Eastern province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),14,Private Citizens & Property,Government (General) in Garissa,Kenya,Mungiki,9,Incendiary,0,0,0,1,0,0,0,1,1,8,0,,News Source,START
200000000071,2006,9,2,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.788189456376531,41.57004928389081,1,0,"Mandera, Kenya","Armed Assault attack in Mandera, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,16,Transportation,Government (General) in Mandera,Kenya,Unknown,5,Melee,8,0,0,1,0,0,0,4,0,0,0,,News Source,START
200000000072,2008,1,18,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.5405673447984396,35.488495728184404,1,0,"Eldoret, Kenya","Unarmed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,8,Unarmed Assault,19,Journalists & Media,Utilities in Eldoret,Kenya,Al-Shabaab,11,Incendiary,7,0,0,5,0,0,0,1,0,0,0,,News Source,START
200000000073,2014,9,21,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.0642179947380095,39.89564288813688,1,0,"Mombasa, Kenya","Armed Assault attack in Mombasa, Coast province",1,1,1,0,0,0,0,1,Armed Assault,11,Private Citizens & Property,Educational Institution in Mombasa,Kenya,Mungiki,2,Melee,0,0,0,16,0,0,1,1,0,0,0,,News Source,START
200000000074,2015,7,2,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.4403172171920792,34.97524344279163,1,0,"Eldoret, Kenya","Armed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,1,Armed Assault,16,Religious Figures/Institutions,Police in Eldoret,Kenya,Unknown,7,Explosives,2,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000075,2018,5,22,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,4.099190575519281,41.992143202761575,1,0,"Mandera, Kenya","Armed Assault attack in Mandera, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,22,Transportation,Journalists & Media in Mandera,Kenya,Mungiki,2,Explosives,8,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000076,2015,4,27,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.2623286139857438,39.49160524981303,1,0,"Garissa, Kenya","Bombing/Explosion attack in Garissa, North Eastern province",1,1,1,0,0,0,0,3,Bombing/Explosion,2,Military,Business in Garissa,Kenya,Mungiki,13,Firearms,0,0,0,2,0,0,0,3,0,0,0,,News Source,START
200000000077,2014,4,2,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.14279911937443884,35.027869552100555,1,0,"Kisumu, Kenya","Facility/Infrastructure Attack attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,20,Religious Figures/Institutions,Police in Kisumu,Kenya,Al-Shabaab,5,Incendiary,0,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000078,2009,2,3,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.3098474429675587,35.09202074956576,1,0,"Eldoret, Kenya","Unarmed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,0,0,8,Unarmed Assault,8,Tourists,Government (General) in Eldoret,Kenya,Sabaot Land Defence Force,7,Incendiary,2,0,0,3,0,0,1,4,0,0,0,,News Source,START
200000000079,2024,8,28,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.268388524678469,39.77953917233738,1,0,"Mombasa, Kenya","Facility/Infrastructure Attack attack in Mombasa, Coast province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,6,NGO,Utilities in Mombasa,Kenya,Mungiki,6,Unknown,1,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000080,2011,11,13,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.2984366991697258,36.87721232887158,1,0,"Nairobi, Kenya","Armed Assault attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,1,Armed Assault,13,NGO,Business in Nairobi,Kenya,Sabaot Land Defence Force,6,Firearms,0,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000081,2022,8,9,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.3787900594130962,36.98268284147577,1,0,"Nairobi, Kenya","Armed Assault attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,1,Armed Assault,1,Government (General),Business in Nairobi,Kenya,Al-Shabaab,9,Unknown,0,0,0,1,0,0,0,1,0,0,0,,News Source,START
200000000082,2023,10,22,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.30171045064455815,34.524440704200636,1,0,"Kisumu, Kenya","Armed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,1,Armed Assault,3,Tourists,Religious Figures/Institutions in Kisumu,Kenya,Al-Shabaab,6,Firearms,3,0,0,1,0,0,0,4,0,0,0,,News Source,START
200000000083,2012,2,12,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.6107920709795505,35.30160087155517,1,0,"Eldoret, Kenya","Unknown attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,9,Unknown,22,Transportation,Police in Eldoret,Kenya,Mungiki,9,Melee,4,0,0,3,0,0,1,3,0,0,0,,News Source,START
200000000084,2021,6,12,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.12009044438200094,34.90826743935697,1,0,"Kisumu, Kenya","Facility/Infrastructure Attack attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,21,Educational Institution,Police in Kisumu,Kenya,Sabaot Land Defence Force,2,Explosives,2,0,0,0,0,0,1,1,0,0,0,,News Source,START
200000000085,2012,11,3,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.791209733106728,41.84457377404359,1,0,"Mandera, Kenya","Armed Assault attack in Mandera, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,20,Private Citizens & Property,Military in Mandera,Kenya,Sabaot Land Defence Force,12,Melee,0,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000086,2020,3,9,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,4.029605603299265,42.162279989804404,1,0,"Mandera, Kenya","Armed Assault attack in Mandera, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,12,Police,Government (General) in Mandera,Kenya,Sabaot Land Defence Force,5,Firearms,2,0,0,7,0,0,0,4,0,0,0,,News Source,START
200000000087,2007,7,10,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.898899233290096,41.625436035532125,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,7,NGO,Military in Mandera,Kenya,Unknown,7,Firearms,1,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000088,2005,3,5,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.426969721992122,40.64609804839801,1,0,"Lamu, Kenya","Bombing/Explosion attack in Lamu, Coast province",1,1,1,0,0,0,0,3,Bombing/Explosion,10,Utilities,NGO in Lamu,Kenya,Al-Shabaab,5,Melee,0,0,0,3,0,0,1,4,0,0,0,,News Source,START
200000000089,2004,9,22,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,4.059831356467322,41.83482118790755,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,20,Government (General),Government (General) in Mandera,Kenya,Al-Shabaab,5,Melee,1,0,0,7,0,0,0,1,0,0,0,,News Source,START
200000000090,2006,6,5,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.3301726069213595,40.88993824895525,1,0,"Lamu, Kenya","Armed Assault attack in Lamu, Coast province",1,1,1,0,0,1,0,1,Armed Assault,2,NGO,Government (General) in Lamu,Kenya,Al-Shabaab,9,Incendiary,0,0,0,5,0,0,0,4,0,0,0,,News Source,START
200000000091,2009,4,23,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.3117291367973925,35.082809450259354,1,0,"Eldoret, Kenya","Armed Assault attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,1,Armed Assault,6,Private Citizens & Property,Religious Figures/Institutions in Eldoret,Kenya,Mungiki,2,Firearms,0,0,0,6,0,0,1,2,0,0,0,,News Source,START
200000000092,2014,10,18,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.784930782695813,39.78191605061893,1,0,"Mombasa, Kenya","Facility/Infrastructure Attack attack in Mombasa, Coast province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,19,Private Citizens & Property,Private Citizens & Property in Mombasa,Kenya,Al-Shabaab,10,Melee,2,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000093,2009,9,1,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.52093422094055,36.90750698867503,1,0,"Nairobi, Kenya","Unknown attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,9,Unknown,4,Religious Figures/Institutions,Police in Nairobi,Kenya,Unknown,2,Explosives,0,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000094,2022,11,1,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.5523633564090753,35.198051822539675,1,0,"Eldoret, Kenya","Assassination attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,2,Assassination,1,Business,Business in Eldoret,Kenya,Mungiki,12,Explosives,1,0,0,4,0,0,1,4,0,0,0,,News Source,START
200000000095,2017,10,2,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.935359772991752,39.822651005108035,1,0,"Wajir, Kenya","Bombing/Explosion attack in Wajir, North Eastern province",1,1,1,0,0,0,0,3,Bombing/Explosion,15,Utilities,Military in Wajir,Kenya,Mungiki,11,Explosives,9,0,0,12,0,0,1,3,0,0,0,,News Source,START
200000000096,2016,5,23,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.19737927312221598,39.37626043417373,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,22,Police,Government (General) in Garissa,Kenya,Unknown,13,Melee,6,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000097,2017,11,15,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.884729460915211,41.64013165600217,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,0,0,3,Bombing/Explosion,10,Educational Institution,Educational Institution in Mandera,Kenya,Mungiki,8,Firearms,2,0,0,1,0,0,1,2,0,0,0,,News Source,START
200000000098,2007,4,4,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.8080670920877988,40.24881331565607,1,0,"Wajir, Kenya","Hostage Taking (Kidnapping) attack in Wajir, North Eastern province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),9,Transportation,NGO in Wajir,Kenya,Mungiki,10,Explosives,0,0,0,15,0,0,0,2,1,7,0,,News Source,START
200000000099,2019,1,26,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.35307006042511774,39.3974211883008,1,0,"Garissa, Kenya","Hostage Taking (Kidnapping) attack in Garissa, North Eastern province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),1,Educational Institution,Government (General) in Garissa,Kenya,Al-Shabaab,1,Incendiary,0,0,0,2,0,0,1,1,1,6,0,,News Source,START
200000000100,2024,1,22,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.597076475989582,35.123930308587425,1,0,"Eldoret, Kenya","Bombing/Explosion attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,3,Bombing/Explosion,2,Police,Educational Institution in Eldoret,Kenya,Al-Shabaab,2,Incendiary,0,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000101,2010,9,17,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.3189967097227553,39.687132150203844,1,0,"Garissa, Kenya","Unknown attack in Garissa, North Eastern province",1,1,1,0,0,1,0,9,Unknown,14,Military,Journalists & Media in Garissa,Kenya,Al-Shabaab,1,Melee,0,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000102,2004,11,6,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.2022990657031003,36.67988846190011,1,0,"Nairobi, Kenya","Facility/Infrastructure Attack attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,3,Religious Figures/Institutions,Utilities in Nairobi,Kenya,Al-Shabaab,10,Incendiary,5,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000103,2015,2,6,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.0094005584271122,36.89817602735462,1,0,"Nairobi, Kenya","Unknown attack in Nairobi, Nairobi province",1,1,1,0,0,1,0,9,Unknown,16,Transportation,NGO in Nairobi,Kenya,Mungiki,12,Firearms,1,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000104,2023,3,16,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.771074278168336,40.26251997662585,1,0,"Wajir, Kenya","Armed Assault attack in Wajir, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,6,Religious Figures/Institutions,Government (General) in Wajir,Kenya,Sabaot Land Defence Force,7,Firearms,0,0,0,13,0,0,1,4,0,0,0,,News Source,START
200000000105,2009,4,2,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.516014351941697,41.16417469381864,1,0,"Lamu, Kenya","Armed Assault attack in Lamu, Coast province",1,1,1,0,0,1,0,1,Armed Assault,11,Police,Military in Lamu,Kenya,Unknown,7,Explosives,0,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000106,2009,3,22,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.4297604287440343,39.716870031663575,1,0,"Garissa, Kenya","Bombing/Explosion attack in Garissa, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,14,Religious Figures/Institutions,Police in Garissa,Kenya,Sabaot Land Defence Force,7,Melee,1,0,0,2,0,0,1,3,0,0,0,,News Source,START
200000000107,2024,3,2,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.674085196354891,39.85730868936357,1,0,"Garissa, Kenya","Facility/Infrastructure Attack attack in Garissa, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,14,Business,Religious Figures/Institutions in Garissa,Kenya,Unknown,13,Melee,11,0,0,8,0,0,1,1,0,0,0,,News Source,START
200000000108,2009,9,13,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.520620763384419,41.068034178283014,1,0,"Lamu, Kenya","Armed Assault attack in Lamu, Coast province",1,1,1,0,0,0,0,1,Armed Assault,13,Military,Government (General) in Lamu,Kenya,Al-Shabaab,12,Unknown,2,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000109,2022,3,5,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.3819013491554474,39.5185130289421,1,0,"Garissa, Kenya","Armed Assault attack in Garissa, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,9,Police,Private Citizens & Property in Garissa,Kenya,Al-Shabaab,12,Incendiary,0,0,0,7,0,0,0,4,0,0,0,,News Source,START
200000000110,2004,4,4,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.2979484426026233,34.85513420353699,1,0,"Kisumu, Kenya","Armed Assault attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,1,Armed Assault,18,Private Citizens & Property,Military in Kisumu,Kenya,Mungiki,13,Incendiary,0,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000111,2017,7,5,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.5570846339061664,40.75788792524702,1,0,"Lamu, Kenya","Hostage Taking (Kidnapping) attack in Lamu, Coast province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),7,Private Citizens & Property,Business in Lamu,Kenya,Al-Shabaab,5,Explosives,0,0,0,3,0,0,0,1,1,4,0,,News Source,START
200000000112,2021,5,13,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.7209142496437695,35.02864954847054,1,0,"Eldoret, Kenya","Bombing/Explosion attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,3,Bombing/Explosion,20,Utilities,Government (General) in Eldoret,Kenya,Sabaot Land Defence Force,3,Firearms,0,0,0,3,0,0,1,1,0,0,0,,News Source,START
200000000113,2009,10,21,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-3.9306191763480745,39.63076187443323,1,0,"Mombasa, Kenya","Unarmed Assault attack in Mombasa, Coast province",1,1,1,0,0,1,0,8,Unarmed Assault,10,Government (General),Transportation in Mombasa,Kenya,Sabaot Land Defence Force,12,Unknown,4,0,0,0,0,0,1,3,0,0,0,,News Source,START
200000000114,2005,8,27,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Wajir,1.8895602612328914,40.0646331524876,1,0,"Wajir, Kenya","Facility/Infrastructure Attack attack in Wajir, North Eastern province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,13,Journalists & Media,NGO in Wajir,Kenya,Mungiki,11,Firearms,0,0,0,0,0,0,0,4,0,0,0,,News Source,START
200000000115,2006,8,17,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.0032107661960845,41.0723056060606,1,0,"Lamu, Kenya","Bombing/Explosion attack in Lamu, Coast province",1,1,1,0,0,1,0,3,Bombing/Explosion,5,Religious Figures/Institutions,Journalists & Media in Lamu,Kenya,Sabaot Land Defence Force,10,Melee,1,0,0,17,0,0,1,4,0,0,0,,News Source,START
200000000116,2011,9,9,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.18707202004805,39.409752583771514,1,0,"Mombasa, Kenya","Facility/Infrastructure Attack attack in Mombasa, Coast province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,18,Transportation,Private Citizens & Property in Mombasa,Kenya,Sabaot Land Defence Force,12,Incendiary,0,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000117,2016,5,16,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.2807847773078842,35.328918945410614,1,0,"Eldoret, Kenya","Facility/Infrastructure Attack attack in Eldoret, Rift Valley province",1,1,1,0,0,0,0,4,Facility/Infrastructure Attack,8,Tourists,Utilities in Eldoret,Kenya,Unknown,9,Explosives,0,0,0,0,0,0,1,2,0,0,0,,News Source,START
200000000118,2023,5,12,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.404453486406967,35.4973611959987,1,0,"Eldoret, Kenya","Bombing/Explosion attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,3,Bombing/Explosion,21,Private Citizens & Property,Journalists & Media in Eldoret,Kenya,Unknown,8,Melee,0,0,0,5,0,0,0,4,0,0,0,,News Source,START
200000000119,2014,9,22,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,4.072187945991177,42.05767119791417,1,0,"Mandera, Kenya","Armed Assault attack in Mandera, North Eastern province",1,1,1,0,0,1,0,1,Armed Assault,19,Educational Institution,Journalists & Media in Mandera,Kenya,Sabaot Land Defence Force,13,Incendiary,0,0,0,0,0,0,1,1,0,0,0,,News Source,START
200000000120,2006,6,19,0,110,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.12526551534812608,34.467298971896255,1,0,"Kisumu, Kenya","Facility/Infrastructure Attack attack in Kisumu, Nyanza province",1,1,1,0,0,1,0,4,Facility/Infrastructure Attack,5,Police,Business in Kisumu,Kenya,Sabaot Land Defence Force,8,Incendiary,3,0,0,0,0,0,0,2,0,0,0,,News Source,START
200000000121,2005,11,25,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.020282599594177,39.6826955024357,1,0,"Mombasa, Kenya","Hostage Taking (Barricade Incident) attack in Mombasa, Coast province",1,1,1,0,0,1,0,6,Hostage Taking (Barricade Incident),22,Utilities,Business in Mombasa,Kenya,Unknown,9,Explosives,2,0,0,2,0,0,1,4,1,2,0,,News Source,START
200000000122,2009,8,19,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.485906260504459,40.99982520270029,1,0,"Lamu, Kenya","Armed Assault attack in Lamu, Coast province",1,1,1,0,0,0,0,1,Armed Assault,7,Private Citizens & Property,Transportation in Lamu,Kenya,Unknown,4,Melee,3,0,0,1,0,0,1,4,0,0,0,,News Source,START
200000000123,2020,7,7,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,4.058366064587206,41.59868237628111,1,0,"Mandera, Kenya","Bombing/Explosion attack in Mandera, North Eastern province",1,1,1,0,0,1,0,3,Bombing/Explosion,19,Utilities,Utilities in Mandera,Kenya,Mungiki,1,Incendiary,0,0,0,0,0,0,0,1,0,0,0,,News Source,START
200000000124,2015,10,6,0,110,Kenya,11,Sub-Saharan Africa,Coast,Lamu,-2.3716843478344134,40.862411619704325,1,0,"Lamu, Kenya","Hostage Taking (Kidnapping) attack in Lamu, Coast province",1,1,1,0,0,0,0,7,Hostage Taking (Kidnapping),20,Business,Tourists in Lamu,Kenya,Sabaot Land Defence Force,11,Incendiary,1,0,0,0,0,0,1,2,1,0,0,,News Source,START
200000000125,2020,6,4,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Mandera,3.8668997711598263,41.91012336273631,1,0,"Mandera, Kenya","Hostage Taking (Kidnapping) attack in Mandera, North Eastern province",1,1,1,0,0,1,0,7,Hostage Taking (Kidnapping),20,Transportation,Government (General) in Mandera,Kenya,Mungiki,13,Incendiary,0,0,0,9,0,0,0,2,1,5,0,,News Source,START
200000000126,2016,6,17,0,110,Kenya,11,Sub-Saharan Africa,North Eastern,Garissa,-0.24843985992491485,39.451760850707764,1,0,"Garissa, Kenya","Assassination attack in Garissa, North Eastern province",1,1,1,0,0,1,0,2,Assassination,10,Private Citizens & Property,Military in Garissa,Kenya,Unknown,10,Melee,0,0,0,10,0,0,0,3,0,0,0,,News Source,START
200000000127,2021,3,1,0,110,Kenya,11,Sub-Saharan Africa,Rift Valley,Eldoret,0.6651250516174274,35.36397309376028,1,0,"Eldoret, Kenya","Hostage Taking (Barricade Incident) attack in Eldoret, Rift Valley province",1,1,1,0,0,1,0,6,Hostage Taking (Barricade Incident),12,Transportation,Religious Figures/Institutions in Eldoret,Kenya,Sabaot Land Defence Force,7,Incendiary,0,0,0,0,0,0,0,2,1,7,0,,News Source,START
200000000128,2013,6,10,0,110,Kenya,11,Sub-Saharan Africa,Nairobi,Nairobi,-1.5488080779267872,37.06106247200665,1,0,"Nairobi, Kenya","Hostage Taking (Kidnapping) attack in Nairobi, Nairobi province",1,1,1,0,0,0,0,7,Hostage Taking (Kidnapping),4,Government (General),Business in Nairobi,Kenya,Mungiki,7,Explosives,0,0,0,0,0,0,1,3,1,3,0,,News Source,START
200000000129,2018,7,21,0,110,Kenya,11,Sub-Saharan Africa,Coast,Mombasa,-4.25652095657211,39.803293436530666,1,0,"Mombasa, Kenya","Hostage Taking (Kidnapping) attack in Mombasa, Coast province",1,1,1,0,0,0,0,7,Hostage Taking (Kidnapping),17,Police,Police in Mombasa,Kenya,Al-Shabaab,5,Melee,2,0,0,19,0,0,0,1,1,0,0,,News Source,START
