data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp
KEN000079,KEN,KEN000079,79,2023-09-06,2023,1,Protests,Peaceful protest,Military Forces of Kenya,,7,Al Shabaab,,3,38,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.452084295415821,39.85044773026101,1,International Organization,Subnational,"Peaceful protest reported in Wajir, North Eastern region.",1,2023-09-06T15:51:23.486983
KEN000080,KEN,KEN000080,80,2024-12-15,2024,1,Protests,Excessive force against protesters,Unidentified Armed Group (Kenya),,4,Protesters (Kenya),,5,18,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.778417351697876,41.62642343343129,1,Government,National,"Excessive force against protesters reported in Mandera, North Eastern region.",0,2024-12-15T15:51:23.486983
KEN000081,KEN,KEN000081,81,2024-05-01,2024,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Kenya),,1,Military Forces of Kenya,,5,18,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,2.026858774788031,39.6715379259204,1,International Organization,Subnational,"Abduction/forced disappearance reported in Wajir, North Eastern region.",1,2024-05-01T15:51:23.486983
KEN000082,KEN,KEN000082,82,2021-02-08,2021,1,Riots,Violent demonstration,Police Forces of Kenya,,7,Rioters (Kenya),,1,51,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.13125607407282414,36.0780302367993,1,International Organization,National,"Violent demonstration reported in Kabarnet, Rift Valley region.",0,2021-02-08T15:51:23.486983
KEN000083,KEN,KEN000083,83,2025-07-16,2025,1,Violence against civilians,Attack,Rioters (Kenya),,5,,,6,15,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,4.088020388351864,42.1967418037072,1,NGO,Subnational,"Attack reported in Mandera, North Eastern region.",0,2025-07-16T15:51:23.486983
KEN000084,KEN,KEN000084,84,2023-08-15,2023,1,Riots,Violent demonstration,Political Militia (Kenya),,6,,,3,63,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.6119712786234492,42.28141194592496,1,NGO,National,"Violent demonstration reported in Mandera, North Eastern region.",0,2023-08-15T15:51:23.486983
KEN000085,KEN,KEN000085,85,2021-02-15,2021,1,Battles,Non-state actor overtakes territory,Military Forces of Kenya,,3,,,2,63,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.5339502946459084,35.098778990703025,1,Government,International,"Non-state actor overtakes territory reported in Kisumu, Nyanza region.",0,2021-02-15T15:51:23.486983
KEN000086,KEN,KEN000086,86,2025-05-26,2025,1,Protests,Protest with intervention,Al Shabaab,,3,Military Forces of Kenya,,5,35,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.9796720972102504,39.77224037859075,1,Government,National,"Protest with intervention reported in Wajir, North Eastern region.",0,2025-05-26T15:51:23.486983
KEN000087,KEN,KEN000087,87,2021-03-18,2021,1,Violence against civilians,Attack,Al Shabaab,,3,,,3,53,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.2909086837938015,37.00560239642773,1,NGO,Subnational,"Attack reported in Nairobi, Nairobi region.",1,2021-03-18T15:51:23.486983
KEN000088,KEN,KEN000088,88,2023-09-19,2023,1,Battles,Non-state actor overtakes territory,Pastoralist Militia (Kenya),,7,Ethnic Militia (Kenya),,2,17,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.528182073326634,42.28431357546224,1,NGO,National,"Non-state actor overtakes territory reported in Mandera, North Eastern region.",3,2023-09-19T15:51:23.486983
KEN000089,KEN,KEN000089,89,2022-05-16,2022,1,Protests,Peaceful protest,Political Militia (Kenya),,1,Political Militia (Kenya),,7,26,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.884331579789487,40.53787680017999,1,NGO,Subnational,"Peaceful protest reported in Wajir, North Eastern region.",0,2022-05-16T15:51:23.486983
KEN000090,KEN,KEN000090,90,2021-06-21,2021,1,Riots,Mob violence,Ethnic Militia (Kenya),,2,Police Forces of Kenya,,6,48,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,2.6530459785857987,35.79442026724684,1,NGO,Subnational,"Mob violence reported in Lodwar, Rift Valley region.",0,2021-06-21T15:51:23.486983
KEN000091,KEN,KEN000091,91,2022-10-17,2022,1,Riots,Violent demonstration,Police Forces of Kenya,,3,Ethnic Militia (Kenya),,1,64,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.1362326495567718,36.68189724945731,1,NGO,International,"Violent demonstration reported in Nairobi, Nairobi region.",0,2022-10-17T15:51:23.486983
KEN000092,KEN,KEN000092,92,2023-01-27,2023,1,Violence against civilians,Attack,Political Militia (Kenya),,4,,,6,51,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.16287683516103646,39.45885250293207,1,Government,Subnational,"Attack reported in Garissa, North Eastern region.",1,2023-01-27T15:51:23.486983
KEN000093,KEN,KEN000093,93,2024-01-03,2024,1,Battles,Armed clash,Military Forces of Kenya,,5,,,3,66,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.212463889919726,38.42248990942525,1,International Organization,International,"Armed clash reported in Marsabit, Eastern region.",0,2024-01-03T15:51:23.486983
KEN000094,KEN,KEN000094,94,2022-09-04,2022,1,Explosions/Remote violence,Air/drone strike,Al Shabaab,,5,Police Forces of Kenya,,3,27,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.32827046382842207,35.76561919163452,1,Government,National,"Air/drone strike reported in Kabarnet, Rift Valley region.",0,2022-09-04T15:51:23.486983
KEN000095,KEN,KEN000095,95,2023-05-02,2023,1,Battles,Armed clash,Civilians (Kenya),,4,Protesters (Kenya),,4,52,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,4.424322389736031,41.79477313373586,1,International Organization,Subnational,"Armed clash reported in Mandera, North Eastern region.",0,2023-05-02T15:51:23.486983
KEN000096,KEN,KEN000096,96,2024-04-26,2024,1,Strategic developments,Non-violent transfer of territory,Civilians (Kenya),,3,Rioters (Kenya),,4,66,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.2063015112498696,35.22531138921071,1,Government,National,"Non-violent transfer of territory reported in Kapenguria, Rift Valley region.",0,2024-04-26T15:51:23.486983
KEN000097,KEN,KEN000097,97,2024-01-11,2024,1,Violence against civilians,Sexual violence,Pastoralist Militia (Kenya),,3,Military Forces of Kenya,,4,44,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.08902525916673,34.669742676563395,1,Government,Subnational,"Sexual violence reported in Kapenguria, Rift Valley region.",0,2024-01-11T15:51:23.486983
KEN000098,KEN,KEN000098,98,2024-02-22,2024,1,Protests,Excessive force against protesters,Protesters (Kenya),,2,Ethnic Militia (Kenya),,2,38,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.5441594281633395,40.62581761482262,1,Media,International,"Excessive force against protesters reported in Lamu, Coast region.",0,2024-02-22T15:51:23.486983
KEN000099,KEN,KEN000099,99,2024-08-12,2024,1,Strategic developments,Headquarters or base established,Police Forces of Kenya,,4,Ethnic Militia (Kenya),,2,14,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.20731607472487806,34.91694198063902,1,International Organization,Subnational,"Headquarters or base established reported in Kisumu, Nyanza region.",0,2024-08-12T15:51:23.486983
KEN000100,KEN,KEN000100,100,2023-10-05,2023,1,Riots,Violent demonstration,Ethnic Militia (Kenya),,5,Al Shabaab,,1,76,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.5619311399455462,37.23007993096807,1,International Organization,Subnational,"Violent demonstration reported in Kiambu, Central region.",0,2023-10-05T15:51:23.486983
KEN000101,KEN,KEN000101,101,2022-01-06,2022,1,Riots,Violent demonstration,Military Forces of Kenya,,3,Pastoralist Militia (Kenya),,4,54,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.5624099189537017,38.011160312180415,1,Media,National,"Violent demonstration reported in Marsabit, Eastern region.",0,2022-01-06T15:51:23.486983
KEN000102,KEN,KEN000102,102,2025-12-11,2025,1,Protests,Excessive force against protesters,Pastoralist Militia (Kenya),,3,Political Militia (Kenya),,1,41,Eastern Africa,Kenya,Western,Bungoma,,Bungoma,0.8162166395576412,34.21920510529308,1,NGO,National,"Excessive force against protesters reported in Bungoma, Western region.",0,2025-12-11T15:51:23.486983
KEN000103,KEN,KEN000103,103,2025-05-02,2025,1,Protests,Excessive force against protesters,Military Forces of Kenya,,1,Police Forces of Kenya,,3,73,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-3.7255329758809377,40.00033417795774,1,International Organization,National,"Excessive force against protesters reported in Mombasa, Coast region.",0,2025-05-02T15:51:23.486983
KEN000104,KEN,KEN000104,104,2024-07-06,2024,1,Protests,Protest with intervention,Protesters (Kenya),,5,Civilians (Kenya),,7,77,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.007572097497972,40.94326657867611,1,NGO,National,"Protest with intervention reported in Lamu, Coast region.",0,2024-07-06T15:51:23.486983
KEN000105,KEN,KEN000105,105,2024-03-24,2024,1,Protests,Peaceful protest,Civilians (Kenya),,3,,,4,16,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.1286261115649115,34.319620460558795,1,Media,International,"Peaceful protest reported in Kisumu, Nyanza region.",2,2024-03-24T15:51:23.486983
KEN000106,KEN,KEN000106,106,2025-03-21,2025,1,Protests,Excessive force against protesters,Civilians (Kenya),,1,,,0,48,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.516091250311618,40.403029479845635,1,NGO,International,"Excessive force against protesters reported in Lamu, Coast region.",0,2025-03-21T15:51:23.486983
KEN000107,KEN,KEN000107,107,2024-02-17,2024,1,Protests,Excessive force against protesters,Al Shabaab,,1,Ethnic Militia (Kenya),,3,30,Eastern Africa,Kenya,North Eastern,Garissa,,Garissa,-0.11365283532752812,39.9129227800168,1,NGO,National,"Excessive force against protesters reported in Garissa, North Eastern region.",0,2024-02-17T15:51:23.486983
KEN000108,KEN,KEN000108,108,2024-08-08,2024,1,Riots,Mob violence,Rioters (Kenya),,7,Al Shabaab,,7,34,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.49438479765133,41.38597764795983,1,International Organization,Subnational,"Mob violence reported in Lamu, Coast region.",0,2024-08-08T15:51:23.486983
KEN000109,KEN,KEN000109,109,2025-07-22,2025,1,Protests,Excessive force against protesters,Police Forces of Kenya,,4,,,4,73,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,0.8981457382792644,34.81560124927627,1,International Organization,National,"Excessive force against protesters reported in Kapenguria, Rift Valley region.",0,2025-07-22T15:51:23.486983
KEN000110,KEN,KEN000110,110,2023-02-08,2023,1,Strategic developments,Arrests,Military Forces of Kenya,,6,Civilians (Kenya),,0,47,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.583141125323346,40.86409729076566,1,International Organization,National,"Arrests reported in Lamu, Coast region.",0,2023-02-08T15:51:23.486983
KEN000111,KEN,KEN000111,111,2022-09-11,2022,1,Violence against civilians,Abduction/forced disappearance,Military Forces of Kenya,,5,,,7,47,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.5730254639520749,40.14756393888562,1,International Organization,International,"Abduction/forced disappearance reported in Wajir, North Eastern region.",0,2022-09-11T15:51:23.486983
KEN000112,KEN,KEN000112,112,2021-09-06,2021,1,Protests,Peaceful protest,Pastoralist Militia (Kenya),,1,,,5,41,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-0.8915490111066502,36.375218825348355,1,NGO,Subnational,"Peaceful protest reported in Kiambu, Central region.",0,2021-09-06T15:51:23.486983
KEN000113,KEN,KEN000113,113,2021-02-06,2021,1,Riots,Mob violence,Pastoralist Militia (Kenya),,5,,,4,35,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.2267513165130859,36.32697084741918,1,Government,International,"Mob violence reported in Nairobi, Nairobi region.",0,2021-02-06T15:51:23.486983
KEN000114,KEN,KEN000114,114,2023-10-26,2023,1,Battles,Non-state actor overtakes territory,Military Forces of Kenya,,3,,,2,15,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,0.08726496913726574,35.06228669910908,1,Media,Subnational,"Non-state actor overtakes territory reported in Kisumu, Nyanza region.",0,2023-10-26T15:51:23.486983
KEN000115,KEN,KEN000115,115,2025-10-15,2025,1,Riots,Violent demonstration,Civilians (Kenya),,6,Unidentified Armed Group (Kenya),,2,13,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.7009605194509164,36.114069123746084,1,Government,Subnational,"Violent demonstration reported in Kabarnet, Rift Valley region.",0,2025-10-15T15:51:23.486983
KEN000116,KEN,KEN000116,116,2021-02-18,2021,1,Protests,Excessive force against protesters,Unidentified Armed Group (Kenya),,4,,,4,28,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.7278458939075274,40.5659994809895,1,NGO,Subnational,"Excessive force against protesters reported in Lamu, Coast region.",0,2021-02-18T15:51:23.486983
KEN000117,KEN,KEN000117,117,2025-07-11,2025,1,Violence against civilians,Attack,Al Shabaab,,6,Ethnic Militia (Kenya),,0,68,Eastern Africa,Kenya,Rift Valley,Turkana,,Lodwar,3.052755333956389,35.14066165770736,1,NGO,Subnational,"Attack reported in Lodwar, Rift Valley region.",0,2025-07-11T15:51:23.486983
KEN000118,KEN,KEN000118,118,2023-07-27,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Protesters (Kenya),,7,Ethnic Militia (Kenya),,3,46,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.246899788667653,37.69347828034224,1,International Organization,Subnational,"Shelling/artillery/missile attack reported in Marsabit, Eastern region.",1,2023-07-27T15:51:23.486983
KEN000119,KEN,KEN000119,119,2024-08-01,2024,1,Strategic developments,Arrests,Civilians (Kenya),,2,Civilians (Kenya),,5,48,Eastern Africa,Kenya,Nairobi,Nairobi,,Nairobi,-1.2724041321912751,36.90525837809008,1,Government,International,"Arrests reported in Nairobi, Nairobi region.",0,2024-08-01T15:51:23.486983
KEN000120,KEN,KEN000120,120,2025-05-30,2025,1,Riots,Mob violence,Military Forces of Kenya,,3,Civilians (Kenya),,7,51,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.0391621890056664,38.11286658356348,1,International Organization,Subnational,"Mob violence reported in Marsabit, Eastern region.",0,2025-05-30T15:51:23.486983
KEN000121,KEN,KEN000121,121,2025-04-10,2025,1,Strategic developments,Looting/property destruction,Ethnic Militia (Kenya),,7,Police Forces of Kenya,,6,79,Eastern Africa,Kenya,North Eastern,Mandera,,Mandera,3.5057327861866194,41.80416538881683,1,Media,International,"Looting/property destruction reported in Mandera, North Eastern region.",0,2025-04-10T15:51:23.486983
KEN000122,KEN,KEN000122,122,2025-01-22,2025,1,Violence against civilians,Abduction/forced disappearance,Civilians (Kenya),,5,,,6,20,Eastern Africa,Kenya,Coast,Lamu,,Lamu,-2.111863335458708,40.72719006422469,1,Government,International,"Abduction/forced disappearance reported in Lamu, Coast region.",1,2025-01-22T15:51:23.486983
KEN000123,KEN,KEN000123,123,2024-11-20,2024,1,Explosions/Remote violence,Remote explosive/landmine/IED,Civilians (Kenya),,3,Pastoralist Militia (Kenya),,7,37,Eastern Africa,Kenya,Nyanza,Kisumu,,Kisumu,-0.15342242616859697,34.93109040145936,1,Media,International,"Remote explosive/landmine/IED reported in Kisumu, Nyanza region.",1,2024-11-20T15:51:23.486983
KEN000124,KEN,KEN000124,124,2025-06-03,2025,1,Protests,Peaceful protest,Rioters (Kenya),,4,Civilians (Kenya),,1,11,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.1967691242501861,37.179770448969194,1,Media,International,"Peaceful protest reported in Kiambu, Central region.",0,2025-06-03T15:51:23.486983
KEN000125,KEN,KEN000125,125,2022-06-04,2022,1,Violence against civilians,Abduction/forced disappearance,Protesters (Kenya),,1,Political Militia (Kenya),,3,62,Eastern Africa,Kenya,Eastern,Marsabit,,Marsabit,2.4685029668369136,37.71460117697268,1,Government,International,"Abduction/forced disappearance reported in Marsabit, Eastern region.",5,2022-06-04T15:51:23.486983
KEN000126,KEN,KEN000126,126,2024-07-05,2024,1,Battles,Government regains territory,Police Forces of Kenya,,7,Civilians (Kenya),,6,54,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.6310199378155004,36.11101829452002,1,International Organization,Subnational,"Government regains territory reported in Kabarnet, Rift Valley region.",0,2024-07-05T15:51:23.486983
KEN000127,KEN,KEN000127,127,2026-01-09,2026,1,Violence against civilians,Sexual violence,Rioters (Kenya),,5,Police Forces of Kenya,,0,64,Eastern Africa,Kenya,Rift Valley,West Pokot,,Kapenguria,1.7088120461072704,34.705800715789415,1,NGO,Subnational,"Sexual violence reported in Kapenguria, Rift Valley region.",0,2026-01-09T15:51:23.486983
KEN000128,KEN,KEN000128,128,2021-12-04,2021,1,Explosions/Remote violence,Air/drone strike,Ethnic Militia (Kenya),,1,Military Forces of Kenya,,0,28,Eastern Africa,Kenya,Coast,Mombasa,,Mombasa,-4.299352709577626,39.999077191341705,1,NGO,Subnational,"Air/drone strike reported in Mombasa, Coast region.",1,2021-12-04T15:51:23.486983
KEN000129,KEN,KEN000129,129,2023-11-11,2023,1,Explosions/Remote violence,Shelling/artillery/missile attack,Pastoralist Militia (Kenya),,1,Pastoralist Militia (Kenya),,4,40,Eastern Africa,Kenya,Rift Valley,Baringo,,Kabarnet,0.09849303030799073,35.900945304603034,1,Media,International,"Shelling/artillery/missile attack reported in Kabarnet, Rift Valley region.",1,2023-11-11T15:51:23.486983
KEN000130,KEN,KEN000130,130,2025-02-21,2025,1,Protests,Peaceful protest,Pastoralist Militia (Kenya),,7,Military Forces of Kenya,,7,63,Eastern Africa,Kenya,North Eastern,Wajir,,Wajir,1.5741331615632388,40.22489338556358,1,NGO,National,"Peaceful protest reported in Wajir, North Eastern region.",0,2025-02-21T15:51:23.486983
KEN000131,KEN,KEN000131,131,2023-05-13,2023,1,Violence against civilians,Attack,Military Forces of Kenya,,1,Al Shabaab,,3,20,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.0615681945013056,36.89903892734846,1,NGO,Subnational,"Attack reported in Kiambu, Central region.",1,2023-05-13T15:51:23.486983
KEN000132,KEN,KEN000132,132,2021-12-29,2021,1,Riots,Mob violence,Rioters (Kenya),,4,,,1,34,Eastern Africa,Kenya,Eastern,Isiolo,,Isiolo,0.3560453091307415,37.62456366497974,1,International Organization,National,"Mob violence reported in Isiolo, Eastern region.",0,2021-12-29T15:51:23.486983
KEN000133,KEN,KEN000133,133,2022-01-13,2022,1,Explosions/Remote violence,Shelling/artillery/missile attack,Police Forces of Kenya,,4,Protesters (Kenya),,6,56,Eastern Africa,Kenya,Central,Kiambu,,Kiambu,-1.1947045249588408,36.72996532381835,1,Media,International,"Shelling/artillery/missile attack reported in Kiambu, Central region.",3,2022-01-13T15:51:23.486983
