id,content,category,threat_level,event_type,location,region,country,latitude,longitude,fatalities,timestamp,source,content_length,word_count,has_fatalities,severity_score
KEN000137,"Mob violence reported in Mandera, North Eastern region.",civil_unrest,low,Riots,Mandera,North Eastern,Kenya,4.320806463348408,41.59507977194893,0,2022-07-10,International Organization,55,8,0,0.25
KEN000138,"Attack reported in Garissa, North Eastern region.",violence,medium,Violence against civilians,Garissa,North Eastern,Kenya,-0.6787939644518639,39.962714318513676,2,2024-01-24,Government,49,7,1,0.5
KEN000139,"Sexual violence reported in Kiambu, Central region.",violence,medium,Violence against civilians,Kiambu,Central,Kenya,-0.8086029224567715,36.55233980009078,0,2022-11-28,Media,51,7,0,0.5
KEN000140,"Violent demonstration reported in Isiolo, Eastern region.",civil_unrest,low,Riots,Isiolo,Eastern,Kenya,-0.002625606472898112,37.35674025400012,0,2021-10-25,International Organization,57,7,0,0.25
KEN000141,"Government regains territory reported in Wajir, North Eastern region.",armed_conflict,medium,Battles,Wajir,North Eastern,Kenya,1.8254869170064092,39.831460666559806,0,2023-11-07,Media,69,9,0,0.5
KEN000142,"Armed clash reported in Kiambu, Central region.",armed_conflict,medium,Battles,Kiambu,Central,Kenya,-1.603787436407785,37.135956507822364,2,2025-05-17,Media,47,7,1,0.5
KEN000143,"Abduction/forced disappearance reported in Mombasa, Coast region.",violence,high,Violence against civilians,Mombasa,Coast,Kenya,-3.5493606387788326,39.83003918984938,10,2024-06-21,International Organization,65,7,1,0.75
KEN000144,"Sexual violence reported in Kabarnet, Rift Valley region.",violence,medium,Violence against civilians,Kabarnet,Rift Valley,Kenya,0.16237793817391755,35.652577853005205,1,2022-12-06,Media,57,8,1,0.5
KEN000145,"Remote explosive/landmine/IED reported in Wajir, North Eastern region.",terrorism,medium,Explosions/Remote violence,Wajir,North Eastern,Kenya,2.2395835021583754,40.48430096792429,0,2022-02-03,Media,70,8,0,0.5
KEN000146,"Protest with intervention reported in Garissa, North Eastern region.",civil_unrest,low,Protests,Garissa,North Eastern,Kenya,-0.24485530225702357,39.17626038052476,0,2022-05-31,NGO,68,9,0,0.25
KEN000147,"Suicide bomb reported in Kisumu, Nyanza region.",terrorism,medium,Explosions/Remote violence,Kisumu,Nyanza,Kenya,-0.0016056666393827052,34.777379427696495,3,2025-01-17,Government,47,7,1,0.5
KEN000148,"Excessive force against protesters reported in Isiolo, Eastern region.",civil_unrest,low,Protests,Isiolo,Eastern,Kenya,0.7335743204450695,37.95025669010745,0,2021-06-18,NGO,70,9,0,0.25
KEN000149,"Abduction/forced disappearance reported in Garissa, North Eastern region.",violence,medium,Violence against civilians,Garissa,North Eastern,Kenya,-0.3805585710691507,40.07283074047625,1,2023-04-08,Government,73,8,1,0.5
KEN000150,"Sexual violence reported in Kabarnet, Rift Valley region.",violence,medium,Violence against civilians,Kabarnet,Rift Valley,Kenya,0.8171007674155681,35.90940688583504,0,2022-06-01,International Organization,57,8,0,0.5
KEN000151,"Headquarters or base established reported in Mombasa, Coast region.",political,low,Strategic developments,Mombasa,Coast,Kenya,-4.265747376250738,40.01964863755126,0,2022-12-08,Government,67,9,0,0.25
KEN000152,"Non-state actor overtakes territory reported in Mombasa, Coast region.",armed_conflict,medium,Battles,Mombasa,Coast,Kenya,-4.485719439003633,39.86323522885855,1,2022-05-07,Government,70,9,1,0.5
KEN000153,"Attack reported in Garissa, North Eastern region.",violence,medium,Violence against civilians,Garissa,North Eastern,Kenya,-0.32041037398653593,39.36899460484661,1,2021-05-16,NGO,49,7,1,0.5
KEN000154,"Protest with intervention reported in Marsabit, Eastern region.",civil_unrest,low,Protests,Marsabit,Eastern,Kenya,2.1827362404447745,38.01540462196864,0,2023-10-14,NGO,63,8,0,0.25
KEN000155,"Non-state actor overtakes territory reported in Mandera, North Eastern region.",armed_conflict,medium,Battles,Mandera,North Eastern,Kenya,4.1968898231221345,41.50410970572899,1,2025-01-21,Government,78,10,1,0.5
KEN000156,"Headquarters or base established reported in Nairobi, Nairobi region.",political,low,Strategic developments,Nairobi,Nairobi,Kenya,-1.6766638013224964,36.865159488973696,0,2023-01-08,International Organization,69,9,0,0.25
KEN000157,"Violent demonstration reported in Marsabit, Eastern region.",civil_unrest,low,Riots,Marsabit,Eastern,Kenya,2.2229762785700355,37.94934676840599,0,2021-02-25,Media,59,7,0,0.25
KEN000158,"Peaceful protest reported in Nairobi, Nairobi region.",civil_unrest,low,Protests,Nairobi,Nairobi,Kenya,-0.9455284205740774,36.355626348962325,0,2021-09-24,NGO,53,7,0,0.25
KEN000159,"Armed clash reported in Lamu, Coast region.",armed_conflict,medium,Battles,Lamu,Coast,Kenya,-2.662906520093726,41.390275271000135,2,2021-05-02,International Organization,43,7,1,0.5
KEN000160,"Armed clash reported in Garissa, North Eastern region.",armed_conflict,high,Battles,Garissa,North Eastern,Kenya,-0.21609164054099306,39.49335140850206,9,2022-02-05,NGO,54,8,1,0.75
KEN000161,"Government regains territory reported in Wajir, North Eastern region.",armed_conflict,medium,Battles,Wajir,North Eastern,Kenya,2.011472662221736,39.822346428325005,0,2025-05-28,NGO,69,9,0,0.5
KEN000162,"Government regains territory reported in Garissa, North Eastern region.",armed_conflict,medium,Battles,Garissa,North Eastern,Kenya,-0.17896621936221202,39.78400425354113,1,2022-02-17,Media,71,9,1,0.5
KEN000163,"Mob violence reported in Kiambu, Central region.",civil_unrest,low,Riots,Kiambu,Central,Kenya,-1.5147615630261917,36.37933562587997,0,2021-11-04,International Organization,48,7,0,0.25
KEN000164,"Headquarters or base established reported in Lamu, Coast region.",political,low,Strategic developments,Lamu,Coast,Kenya,-1.8816750997907308,41.04781081265521,0,2021-06-06,Media,64,9,0,0.25
KEN000165,"Abduction/forced disappearance reported in Kapenguria, Rift Valley region.",violence,medium,Violence against civilians,Kapenguria,Rift Valley,Kenya,1.4870919059789975,35.16971322551107,2,2022-11-29,Media,74,8,1,0.5
KEN000166,"Armed clash reported in Garissa, North Eastern region.",armed_conflict,medium,Battles,Garissa,North Eastern,Kenya,-0.13581467014305493,39.353611366310666,3,2025-01-05,NGO,54,8,1,0.5
KEN000167,"Violent demonstration reported in Isiolo, Eastern region.",civil_unrest,low,Riots,Isiolo,Eastern,Kenya,0.7289229158608077,37.718491353979246,0,2024-04-01,NGO,57,7,0,0.25
KEN000168,"Sexual violence reported in Kisumu, Nyanza region.",violence,medium,Violence against civilians,Kisumu,Nyanza,Kenya,0.05536031277802307,34.57262893000755,2,2025-01-03,Media,50,7,1,0.5
KEN000169,"Protest with intervention reported in Wajir, North Eastern region.",civil_unrest,low,Protests,Wajir,North Eastern,Kenya,2.0797804693470434,39.56833161426246,0,2025-08-19,International Organization,66,9,0,0.25
KEN000170,"Headquarters or base established reported in Marsabit, Eastern region.",political,low,Strategic developments,Marsabit,Eastern,Kenya,2.4718651799117843,38.270299776147276,0,2023-11-15,Government,70,9,0,0.25
KEN000171,"Attack reported in Marsabit, Eastern region.",violence,medium,Violence against civilians,Marsabit,Eastern,Kenya,1.9214906398231322,38.07810226694839,1,2022-07-05,International Organization,44,6,1,0.5
KEN000172,"Mob violence reported in Mombasa, Coast region.",civil_unrest,low,Riots,Mombasa,Coast,Kenya,-3.941354355947519,39.19113281126804,0,2023-08-08,International Organization,47,7,0,0.25
KEN000173,"Remote explosive/landmine/IED reported in Isiolo, Eastern region.",terrorism,medium,Explosions/Remote violence,Isiolo,Eastern,Kenya,0.18379275360931158,37.51621936617388,0,2024-04-19,Media,65,7,0,0.5
KEN000174,"Mob violence reported in Bungoma, Western region.",civil_unrest,low,Riots,Bungoma,Western,Kenya,0.7494112710498637,35.05172643182131,0,2021-06-08,Government,49,7,0,0.25
KEN000175,"Sexual violence reported in Nairobi, Nairobi region.",violence,medium,Violence against civilians,Nairobi,Nairobi,Kenya,-1.200589854028098,36.9036790921887,1,2023-01-15,Government,52,7,1,0.5
KEN000176,"Remote explosive/landmine/IED reported in Mandera, North Eastern region.",terrorism,medium,Explosions/Remote violence,Mandera,North Eastern,Kenya,3.9175060007530695,41.802180399255356,1,2023-01-09,Government,72,8,1,0.5
KEN000177,"Shelling/artillery/missile attack reported in Garissa, North Eastern region.",terrorism,medium,Explosions/Remote violence,Garissa,North Eastern,Kenya,-0.18808710100889026,39.29900816766935,0,2024-11-23,Government,76,8,0,0.5
KEN000178,"Abduction/forced disappearance reported in Kapenguria, Rift Valley region.",violence,medium,Violence against civilians,Kapenguria,Rift Valley,Kenya,1.713734652781112,34.98310709389,3,2025-08-04,NGO,74,8,1,0.5
KEN000179,"Agreement reported in Mandera, North Eastern region.",political,low,Strategic developments,Mandera,North Eastern,Kenya,3.969020682275217,41.7780956026007,0,2025-04-27,Government,52,7,0,0.25
KEN000180,"Protest with intervention reported in Mandera, North Eastern region.",civil_unrest,low,Protests,Mandera,North Eastern,Kenya,3.6931300624442476,42.02117460147407,0,2025-11-24,Media,68,9,0,0.25
KEN000181,"Government regains territory reported in Mandera, North Eastern region.",armed_conflict,medium,Battles,Mandera,North Eastern,Kenya,3.661916929951235,41.6179666613403,2,2021-12-28,NGO,71,9,1,0.5
KEN000182,"Peaceful protest reported in Nairobi, Nairobi region.",civil_unrest,low,Protests,Nairobi,Nairobi,Kenya,-1.1734998391380507,36.54334705158994,0,2022-10-07,International Organization,53,7,0,0.25
KEN000183,"Protest with intervention reported in Kiambu, Central region.",civil_unrest,low,Protests,Kiambu,Central,Kenya,-1.6091268941181145,36.84810264877033,0,2022-08-29,Government,61,8,0,0.25
KEN000184,"Protest with intervention reported in Kapenguria, Rift Valley region.",civil_unrest,low,Protests,Kapenguria,Rift Valley,Kenya,0.8651537827926133,35.27152936639474,0,2022-10-25,Media,69,9,0,0.25
KEN000185,"Attack reported in Kisumu, Nyanza region.",violence,medium,Violence against civilians,Kisumu,Nyanza,Kenya,-0.10438749196570977,34.36717369995663,1,2025-02-03,Government,41,6,1,0.5
KEN000186,"Violent demonstration reported in Kapenguria, Rift Valley region.",civil_unrest,low,Riots,Kapenguria,Rift Valley,Kenya,1.536814159615894,35.007870472662454,0,2021-09-30,Media,65,8,0,0.25
KEN000187,"Excessive force against protesters reported in Kapenguria, Rift Valley region.",civil_unrest,low,Protests,Kapenguria,Rift Valley,Kenya,1.245951103865441,35.21001262936902,0,2023-11-16,Government,78,10,0,0.25
KEN000188,"Peaceful protest reported in Kiambu, Central region.",civil_unrest,low,Protests,Kiambu,Central,Kenya,-0.9316696679144594,36.655266832440546,0,2024-04-02,Government,52,7,0,0.25
KEN000189,"Suicide bomb reported in Bungoma, Western region.",terrorism,medium,Explosions/Remote violence,Bungoma,Western,Kenya,0.7503609976750291,34.15363048646003,2,2021-08-19,International Organization,49,7,1,0.5
KEN000190,"Abduction/forced disappearance reported in Mombasa, Coast region.",violence,medium,Violence against civilians,Mombasa,Coast,Kenya,-4.432751554681042,39.92778241011463,1,2024-12-06,International Organization,65,7,1,0.5
KEN000191,"Attack reported in Kiambu, Central region.",violence,medium,Violence against civilians,Kiambu,Central,Kenya,-0.8454217872919182,36.43623747852353,1,2023-10-13,NGO,42,6,1,0.5
KEN000192,"Excessive force against protesters reported in Isiolo, Eastern region.",civil_unrest,low,Protests,Isiolo,Eastern,Kenya,0.8347049380151546,37.71634213829574,0,2023-01-29,NGO,70,9,0,0.25
KEN000193,"Peaceful protest reported in Kapenguria, Rift Valley region.",civil_unrest,low,Protests,Kapenguria,Rift Valley,Kenya,0.8115708716100162,34.68897801195146,0,2025-06-26,Media,60,8,0,0.25
KEN000194,"Protest with intervention reported in Garissa, North Eastern region.",civil_unrest,low,Protests,Garissa,North Eastern,Kenya,-0.08239551773694798,39.9061647765353,0,2025-12-28,Government,68,9,0,0.25
KEN000195,"Protest with intervention reported in Lamu, Coast region.",civil_unrest,low,Protests,Lamu,Coast,Kenya,-2.355838870733974,41.204354329159266,0,2025-04-15,Media,57,8,0,0.25
KEN000196,"Change to group/activity reported in Kisumu, Nyanza region.",political,low,Strategic developments,Kisumu,Nyanza,Kenya,0.09711537512620368,35.10116090950076,0,2021-07-27,NGO,59,8,0,0.25
KEN000197,"Attack reported in Marsabit, Eastern region.",violence,medium,Violence against civilians,Marsabit,Eastern,Kenya,1.8968409355322604,37.7532157837532,0,2021-10-27,Government,44,6,0,0.5
KEN000198,"Violent demonstration reported in Garissa, North Eastern region.",civil_unrest,low,Riots,Garissa,North Eastern,Kenya,-0.07636054283779958,40.01736176282618,0,2025-08-23,International Organization,64,8,0,0.25
KEN000199,"Abduction/forced disappearance reported in Mombasa, Coast region.",violence,medium,Violence against civilians,Mombasa,Coast,Kenya,-3.9701506543647818,39.82702507014007,3,2024-09-24,Media,65,7,1,0.5
KEN000200,"Peaceful protest reported in Kapenguria, Rift Valley region.",civil_unrest,low,Protests,Kapenguria,Rift Valley,Kenya,1.2563463517550413,35.042327410320986,0,2022-01-02,NGO,60,8,0,0.25
KEN000201,"Violent demonstration reported in Lamu, Coast region.",civil_unrest,low,Riots,Lamu,Coast,Kenya,-2.531166531625194,40.914363777545795,0,2022-07-29,NGO,53,7,0,0.25
KEN000202,"Non-violent transfer of territory reported in Wajir, North Eastern region.",political,low,Strategic developments,Wajir,North Eastern,Kenya,2.138580015623507,39.56022103262136,0,2022-08-31,Media,74,10,0,0.25
KEN000203,"Violent demonstration reported in Kapenguria, Rift Valley region.",civil_unrest,low,Riots,Kapenguria,Rift Valley,Kenya,1.2086437629906837,35.05936814132246,0,2025-10-14,NGO,65,8,0,0.25
KEN000204,"Attack reported in Mandera, North Eastern region.",violence,medium,Violence against civilians,Mandera,North Eastern,Kenya,4.008648643369301,41.879667725956416,0,2024-11-22,International Organization,49,7,0,0.5
KEN000205,"Sexual violence reported in Lodwar, Rift Valley region.",violence,medium,Violence against civilians,Lodwar,Rift Valley,Kenya,3.493322524685176,35.59054658034012,0,2023-03-25,Media,55,8,0,0.5
KEN000206,"Mob violence reported in Nairobi, Nairobi region.",civil_unrest,low,Riots,Nairobi,Nairobi,Kenya,-0.9626096157787053,37.27226051148499,0,2024-08-01,NGO,49,7,0,0.25
KEN000207,"Mob violence reported in Mombasa, Coast region.",civil_unrest,low,Riots,Mombasa,Coast,Kenya,-4.429012361934094,39.55203888304498,0,2022-11-05,Media,47,7,0,0.25
KEN000208,"Shelling/artillery/missile attack reported in Kabarnet, Rift Valley region.",terrorism,medium,Explosions/Remote violence,Kabarnet,Rift Valley,Kenya,0.638350090124607,36.13113906436011,1,2024-08-17,NGO,75,8,1,0.5
KEN000209,"Government regains territory reported in Marsabit, Eastern region.",armed_conflict,medium,Battles,Marsabit,Eastern,Kenya,1.894943844355775,38.023867472547764,3,2021-11-27,NGO,66,8,1,0.5
KEN000210,"Non-violent transfer of territory reported in Nairobi, Nairobi region.",political,low,Strategic developments,Nairobi,Nairobi,Kenya,-1.5703486349883127,36.78380778469722,0,2025-01-06,NGO,70,9,0,0.25
KEN000211,"Abduction/forced disappearance reported in Isiolo, Eastern region.",violence,medium,Violence against civilians,Isiolo,Eastern,Kenya,0.3020195164015822,37.88058034051835,1,2025-02-18,International Organization,66,7,1,0.5
KEN000212,"Air/drone strike reported in Garissa, North Eastern region.",terrorism,medium,Explosions/Remote violence,Garissa,North Eastern,Kenya,-0.5606257746547088,39.66591259887332,0,2024-09-10,Media,59,8,0,0.5
KEN000213,"Attack reported in Kisumu, Nyanza region.",violence,medium,Violence against civilians,Kisumu,Nyanza,Kenya,0.04362238628648425,34.89860231745474,0,2025-01-25,International Organization,41,6,0,0.5
KEN000214,"Mob violence reported in Nairobi, Nairobi region.",civil_unrest,low,Riots,Nairobi,Nairobi,Kenya,-1.6458470324216392,36.8027896996594,0,2024-12-05,Government,49,7,0,0.25
KEN000215,"Change to group/activity reported in Kisumu, Nyanza region.",political,low,Strategic developments,Kisumu,Nyanza,Kenya,-0.20676573200708565,34.57490626107017,0,2021-06-09,NGO,59,8,0,0.25
KEN000216,"Mob violence reported in Kabarnet, Rift Valley region.",civil_unrest,low,Riots,Kabarnet,Rift Valley,Kenya,0.9759131632104643,35.531505437818744,0,2022-04-11,Media,54,8,0,0.25
KEN000217,"Mob violence reported in Marsabit, Eastern region.",civil_unrest,low,Riots,Marsabit,Eastern,Kenya,2.59040181260487,38.32354996193759,0,2023-09-09,NGO,50,7,0,0.25
KEN000218,"Headquarters or base established reported in Lamu, Coast region.",political,low,Strategic developments,Lamu,Coast,Kenya,-2.603357949557397,40.9849844261646,0,2025-08-23,NGO,64,9,0,0.25
KEN000219,"Violent demonstration reported in Kapenguria, Rift Valley region.",civil_unrest,low,Riots,Kapenguria,Rift Valley,Kenya,1.359560479824584,34.81321210782243,0,2022-07-09,Government,65,8,0,0.25
KEN000220,"Mob violence reported in Mandera, North Eastern region.",civil_unrest,low,Riots,Mandera,North Eastern,Kenya,4.182460038627012,41.91632247940317,0,2025-04-25,Government,55,8,0,0.25
